AR	2015-11-18 12:18:27 -0500	1447867107314	still:100
AR	2015-11-18 12:18:31 -0500	1447867111179	still:100
AR	2015-11-18 12:18:35 -0500	1447867115017	still:62;;in_vehicle:23;;on_foot:15;;walking:15
AR	2015-11-18 12:18:38 -0500	1447867118822	still:69;;in_vehicle:23;;on_foot:8;;walking:8
AR	2015-11-18 12:18:42 -0500	1447867122621	still:100
AR	2015-11-18 12:18:46 -0500	1447867126415	still:100
AR	2015-11-18 12:18:50 -0500	1447867130278	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 12:18:54 -0500	1447867134197	still:62;;in_vehicle:38
AR	2015-11-18 12:19:01 -0500	1447867141304	still:100
AR	2015-11-18 12:19:05 -0500	1447867145164	still:100
AR	2015-11-18 12:19:09 -0500	1447867149011	still:92;;in_vehicle:8
AR	2015-11-18 12:19:12 -0500	1447867152841	still:69;;in_vehicle:23;;on_foot:8;;walking:8
AR	2015-11-18 12:19:16 -0500	1447867156794	still:92;;in_vehicle:8
AR	2015-11-18 12:19:22 -0500	1447867162333	still:92;;in_vehicle:8
AR	2015-11-18 12:19:26 -0500	1447867166183	still:62;;in_vehicle:38
AR	2015-11-18 12:19:30 -0500	1447867170009	still:100
AR	2015-11-18 12:19:33 -0500	1447867173833	still:69;;in_vehicle:31
AR	2015-11-18 12:19:37 -0500	1447867177664	still:92;;in_vehicle:8
AR	2015-11-18 12:19:41 -0500	1447867181497	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 12:19:45 -0500	1447867185452	still:92;;on_foot:8;;walking:8
AR	2015-11-18 12:19:49 -0500	1447867189260	still:100
AR	2015-11-18 12:19:53 -0500	1447867193060	still:69;;in_vehicle:31
AR	2015-11-18 12:19:56 -0500	1447867196870	still:69;;in_vehicle:31
AR	2015-11-18 12:20:00 -0500	1447867200726	still:85;;in_vehicle:8;;on_foot:8;;walking:8
AR	2015-11-18 12:20:04 -0500	1447867204646	still:62;;in_vehicle:38
AR	2015-11-18 12:20:08 -0500	1447867208595	still:100
AR	2015-11-18 12:20:12 -0500	1447867212343	still:77;;in_vehicle:15;;on_foot:8;;walking:8
AR	2015-11-18 12:20:16 -0500	1447867216173	still:100
AR	2015-11-18 12:20:20 -0500	1447867220038	still:92;;in_vehicle:8
