1457456300842	2016-03-08 11:58:20	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456305863	2016-03-08 11:58:25	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456311967	2016-03-08 11:58:31	on_foot:69;;walking:69;;on_bicycle:31	ONFOOT
1457456315806	2016-03-08 11:58:35	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456320828	2016-03-08 11:58:40	on_foot:92;;walking:92;;on_bicycle:8	ONFOOT
1457456325872	2016-03-08 11:58:45	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456330887	2016-03-08 11:58:50	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456335812	2016-03-08 11:58:55	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456340841	2016-03-08 11:59:00	on_foot:77;;walking:77;;on_bicycle:23	ONFOOT
1457456345841	2016-03-08 11:59:05	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456350860	2016-03-08 11:59:10	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456371461	2016-03-08 11:59:31	on_foot:64;;walking:64;;on_bicycle:37	ONFOOT
1457456391210	2016-03-08 11:59:51	on_foot:62;;walking:62;;on_bicycle:39	ONFOOT
1457456395884	2016-03-08 11:59:55	on_foot:77;;walking:77;;on_bicycle:23	ONFOOT
1457456400833	2016-03-08 12:00:00	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456407492	2016-03-08 12:00:07	on_foot:85;;walking:85;;on_bicycle:15	ONFOOT
1457456413392	2016-03-08 12:00:13	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456420928	2016-03-08 12:00:20	on_foot:77;;walking:77;;on_bicycle:23	ONFOOT
1457456442157	2016-03-08 12:00:42	on_foot:66;;walking:66;;on_bicycle:33;;in_vehicle:2	ONFOOT
1457456446859	2016-03-08 12:00:46	on_foot:92;;walking:92;;on_bicycle:8	ONFOOT
1457456451832	2016-03-08 12:00:51	on_foot:77;;walking:77;;on_bicycle:23	ONFOOT
1457456472184	2016-03-08 12:01:12	on_foot:56;;walking:56;;on_bicycle:42;;in_vehicle:2	ONFOOT
1457456476071	2016-03-08 12:01:16	on_foot:92;;walking:92;;on_bicycle:8	ONFOOT
1457456501384	2016-03-08 12:01:41	on_bicycle:44;;on_foot:33;;walking:33;;unknown:17;;in_vehicle:4;;still:2	ONFOOT
1457456531176	2016-03-08 12:02:11	unknown:43;;in_vehicle:35;;still:23	ONFOOT
1457456561191	2016-03-08 12:02:41	unknown:62;;in_vehicle:31;;still:8	ONFOOT
1457456590648	2016-03-08 12:03:10	on_foot:56;;walking:56;;on_bicycle:31;;in_vehicle:6;;unknown:6;;still:2	ONFOOT
1457456596908	2016-03-08 12:03:16	on_foot:62;;walking:62;;on_bicycle:23;;in_vehicle:15	ONFOOT
1457456622502	2016-03-08 12:03:42	still:42;;in_vehicle:31;;unknown:28	NOACTIVITYTYPE
1457456632577	2016-03-08 12:03:52	tilting:100	NOACTIVITYTYPE
1457456637836	2016-03-08 12:03:57	tilting:100	NOACTIVITYTYPE
1457456642850	2016-03-08 12:04:02	unknown:58;;on_bicycle:29;;in_vehicle:6;;on_foot:4;;still:4;;walking:4	NOACTIVITYTYPE
1457456663337	2016-03-08 12:04:23	unknown:48;;still:27;;in_vehicle:16;;on_bicycle:6;;on_foot:4;;walking:4	NOACTIVITYTYPE
1457456679021	2016-03-08 12:04:39	in_vehicle:80;;still:10;;unknown:8;;on_foot:3;;walking:3	NOACTIVITYTYPE
1457456704459	2016-03-08 12:05:04	still:42;;in_vehicle:31;;unknown:20;;on_bicycle:8	NOACTIVITYTYPE
1457456725080	2016-03-08 12:05:25	in_vehicle:44;;still:31;;unknown:14;;on_bicycle:8;;on_foot:4;;walking:4	NOACTIVITYTYPE
1457456745639	2016-03-08 12:05:45	still:46;;in_vehicle:41;;on_bicycle:8;;unknown:6	NOACTIVITYTYPE
1457456751802	2016-03-08 12:05:51	still:77;;in_vehicle:23	NOACTIVITYTYPE
1457456760359	2016-03-08 12:06:00	still:62;;in_vehicle:23;;unknown:15	NOACTIVITYTYPE
1457456802750	2016-03-08 12:06:42	in_vehicle:41;;still:39;;unknown:20	NOACTIVITYTYPE
1457456809341	2016-03-08 12:06:49	in_vehicle:77;;still:23	NOACTIVITYTYPE
1457456814433	2016-03-08 12:06:54	in_vehicle:38;;unknown:38;;still:23	NOACTIVITYTYPE
1457456835010	2016-03-08 12:07:15	tilting:100	NOACTIVITYTYPE
1457456835082	2016-03-08 12:07:15	unknown:73;;still:12;;on_bicycle:10;;on_foot:4;;walking:4;;in_vehicle:2	NOACTIVITYTYPE
1457456840159	2016-03-08 12:07:20	tilting:100	NOACTIVITYTYPE
1457456855284	2016-03-08 12:07:35	unknown:50;;in_vehicle:21;;on_bicycle:18;;still:10;;on_foot:2;;walking:2	NOACTIVITYTYPE
1457456867303	2016-03-08 12:07:47	tilting:100	NOACTIVITYTYPE
1457456875835	2016-03-08 12:07:55	tilting:100	NOACTIVITYTYPE
1457456875984	2016-03-08 12:07:55	on_foot:60;;walking:60;;on_bicycle:25;;in_vehicle:12;;still:4	NOACTIVITYTYPE
1457456880865	2016-03-08 12:08:00	on_foot:92;;walking:85;;on_bicycle:8;;running:8	NOACTIVITYTYPE
1457456888283	2016-03-08 12:08:08	tilting:100	NOACTIVITYTYPE
1457456903770	2016-03-08 12:08:23	on_foot:63;;walking:40;;on_bicycle:37;;running:23	NOACTIVITYTYPE
1457456922938	2016-03-08 12:08:42	on_foot:52;;walking:50;;on_bicycle:44;;in_vehicle:2;;unknown:2;;running:2	NOACTIVITYTYPE
1457456929307	2016-03-08 12:08:49	on_foot:54;;walking:54;;on_bicycle:46	NOACTIVITYTYPE
1457456934330	2016-03-08 12:08:54	on_foot:85;;walking:85;;on_bicycle:15	NOACTIVITYTYPE
1457456939289	2016-03-08 12:08:59	on_foot:54;;walking:54;;on_bicycle:46	NOACTIVITYTYPE
1457456943234	2016-03-08 12:09:03	on_foot:77;;walking:77;;on_bicycle:23	ONFOOT
1457456949266	2016-03-08 12:09:09	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456953210	2016-03-08 12:09:13	on_foot:54;;walking:54;;on_bicycle:46	ONFOOT
1457456958289	2016-03-08 12:09:18	on_foot:100;;walking:100	ONFOOT
1457456983763	2016-03-08 12:09:43	on_bicycle:50;;on_foot:46;;walking:46;;in_vehicle:4	ONFOOT
1457456995323	2016-03-08 12:09:55	on_foot:87;;walking:84;;on_bicycle:13;;running:3	ONFOOT
1457457000254	2016-03-08 12:10:00	tilting:100	ONFOOT
1457457025795	2016-03-08 12:10:25	unknown:33;;still:31;;in_vehicle:27;;on_bicycle:6;;on_foot:4;;walking:4	ONFOOT
1457457054680	2016-03-08 12:10:54	on_bicycle:33;;on_foot:31;;walking:31;;in_vehicle:17;;unknown:15;;still:4	NOACTIVITYTYPE
1457457063365	2016-03-08 12:11:03	tilting:100	NOACTIVITYTYPE
1457457088815	2016-03-08 12:11:28	tilting:100	NOACTIVITYTYPE
1457457088869	2016-03-08 12:11:28	still:48;;in_vehicle:40;;on_foot:6;;walking:6;;unknown:4;;on_bicycle:2	NOACTIVITYTYPE
1457457093350	2016-03-08 12:11:33	still:62;;in_vehicle:38	NOACTIVITYTYPE
1457457098256	2016-03-08 12:11:38	still:92;;in_vehicle:8	NOACTIVITYTYPE
1457457104277	2016-03-08 12:11:44	still:100	NOACTIVITYTYPE
1457457109270	2016-03-08 12:11:49	still:77;;in_vehicle:15;;on_foot:8;;walking:8	NOACTIVITYTYPE
1457457113212	2016-03-08 12:11:53	still:62;;in_vehicle:38	NOACTIVITYTYPE
1457457141775	2016-03-08 12:12:21	still:69;;in_vehicle:29;;on_foot:2;;walking:2	NOACTIVITYTYPE
1457457148315	2016-03-08 12:12:28	still:69;;in_vehicle:31	NOACTIVITYTYPE
1457457154288	2016-03-08 12:12:34	still:100	NOACTIVITYTYPE
1457457159254	2016-03-08 12:12:39	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457457164470	2016-03-08 12:12:44	still:92;;on_foot:8;;walking:8	NOACTIVITYTYPE
1457457173006	2016-03-08 12:12:53	still:85;;in_vehicle:15	NOACTIVITYTYPE
1457457176836	2016-03-08 12:12:56	still:92;;in_vehicle:8	NOACTIVITYTYPE
